response_id,id,age,race,secular1_4religious,eng,eng_2_text,emp_status,income,education,gender,pol_party,pol_party_4_text,pol_soc_conservative1_7liberal,pol_econ_conservative1_7liberal,condition,vignette,private1_public0,self1_other0_engagement,self1_other0_rating,mg,tr,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8,motive_9,motive_10,vignette_1,vignette_2,vignette_3,vignette_4,vignette_5,vignette_6,vignette_7,vignette_8,vignette_9,vignette_10,vignette_11,vignette_12,vignette_13,vignette_14,vignette_15,vignette_16,vignette_17
R_pFy1hQt73221fSp,16,43,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Bachelor's degree,Female,Independent,NA,4,4,Private_Self_Other,vignette_15,1,1,0,3,3,4,4,4,4,5,6,6,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_qCtk0k6wdYP5CBH,17,35,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,6,4,Private_Other_Self,vignette_4,1,0,1,6,4,6,5,6,2,2,2,2,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_qCtk0k6wdYP5CBH,17,35,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,6,4,Private_Other_Self,vignette_9,1,0,1,5,4,4,4,4,2,2,2,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_qCtk0k6wdYP5CBH,17,35,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,6,4,Private_Other_Self,vignette_10,1,0,1,6,4,5,5,6,2,2,4,3,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_qCtk0k6wdYP5CBH,17,35,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,6,4,Private_Other_Self,vignette_13,1,0,1,6,4,6,5,6,2,2,2,2,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_qCtk0k6wdYP5CBH,17,35,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,6,4,Private_Other_Self,vignette_16,1,0,1,4,4,5,4,5,4,3,4,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_s6aic6g9MbzT1kd,18,36,White or Caucasian,1,English,NA,Homemaker,"$40,000 - $49,999",High school / GED,Female,Republican,NA,2,2,Public_Self_Other,vignette_6,0,1,0,5,6,7,7,6,1,1,1,1,5,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_s6aic6g9MbzT1kd,18,36,White or Caucasian,1,English,NA,Homemaker,"$40,000 - $49,999",High school / GED,Female,Republican,NA,2,2,Public_Self_Other,vignette_7,0,1,0,6,6,7,5,5,1,1,1,1,4,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_s6aic6g9MbzT1kd,18,36,White or Caucasian,1,English,NA,Homemaker,"$40,000 - $49,999",High school / GED,Female,Republican,NA,2,2,Public_Self_Other,vignette_9,0,1,0,6,6,6,5,5,1,1,5,5,4,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_s6aic6g9MbzT1kd,18,36,White or Caucasian,1,English,NA,Homemaker,"$40,000 - $49,999",High school / GED,Female,Republican,NA,2,2,Public_Self_Other,vignette_12,0,1,0,6,6,5,5,6,1,2,3,1,6,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_s6aic6g9MbzT1kd,18,36,White or Caucasian,1,English,NA,Homemaker,"$40,000 - $49,999",High school / GED,Female,Republican,NA,2,2,Public_Self_Other,vignette_16,0,1,0,4,6,4,5,4,2,1,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_vV6U13fNe106Jpf,19,30,White or Caucasian,2,English,NA,Unemployed and currently looking for work,"$20,000 - $29,999",Some College,Female,Republican,NA,3,3,Private_Self_Self,vignette_2,1,1,1,6,6,5,5,6,1,2,2,2,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_vV6U13fNe106Jpf,19,30,White or Caucasian,2,English,NA,Unemployed and currently looking for work,"$20,000 - $29,999",Some College,Female,Republican,NA,3,3,Private_Self_Self,vignette_6,1,1,1,5,6,5,5,6,2,2,2,2,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_vV6U13fNe106Jpf,19,30,White or Caucasian,2,English,NA,Unemployed and currently looking for work,"$20,000 - $29,999",Some College,Female,Republican,NA,3,3,Private_Self_Self,vignette_10,1,1,1,7,7,7,6,7,1,1,2,1,5,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_vV6U13fNe106Jpf,19,30,White or Caucasian,2,English,NA,Unemployed and currently looking for work,"$20,000 - $29,999",Some College,Female,Republican,NA,3,3,Private_Self_Self,vignette_13,1,1,1,7,6,6,6,7,1,1,1,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_vV6U13fNe106Jpf,19,30,White or Caucasian,2,English,NA,Unemployed and currently looking for work,"$20,000 - $29,999",Some College,Female,Republican,NA,3,3,Private_Self_Self,vignette_14,1,1,1,7,7,7,6,7,1,2,1,1,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_r7iQTzaxE1xgx4l,20,30,White or Caucasian,2,English,NA,Student,"$50,000 - $74,999",Some College,Non-binary/Other,Independent,NA,7,7,Private_Other_Other,vignette_1,1,0,0,5,5,4,4,5,1,5,1,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_r7iQTzaxE1xgx4l,20,30,White or Caucasian,2,English,NA,Student,"$50,000 - $74,999",Some College,Non-binary/Other,Independent,NA,7,7,Private_Other_Other,vignette_5,1,0,0,7,7,4,4,4,3,5,4,3,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_r7iQTzaxE1xgx4l,20,30,White or Caucasian,2,English,NA,Student,"$50,000 - $74,999",Some College,Non-binary/Other,Independent,NA,7,7,Private_Other_Other,vignette_12,1,0,0,6,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_r7iQTzaxE1xgx4l,20,30,White or Caucasian,2,English,NA,Student,"$50,000 - $74,999",Some College,Non-binary/Other,Independent,NA,7,7,Private_Other_Other,vignette_13,1,0,0,7,4,5,6,6,2,2,4,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_r7iQTzaxE1xgx4l,20,30,White or Caucasian,2,English,NA,Student,"$50,000 - $74,999",Some College,Non-binary/Other,Independent,NA,7,7,Private_Other_Other,vignette_15,1,0,0,7,7,6,4,4,4,4,7,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_3su0JB9i7Y30irD,21,28,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Female,Democrat,NA,6,5,Private_Other_Self,vignette_1,1,0,1,4,3,5,5,3,5,5,6,5,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3su0JB9i7Y30irD,21,28,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Female,Democrat,NA,6,5,Private_Other_Self,vignette_5,1,0,1,6,4,6,6,6,2,2,2,2,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_3su0JB9i7Y30irD,21,28,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Female,Democrat,NA,6,5,Private_Other_Self,vignette_7,1,0,1,6,2,6,6,6,2,2,2,3,6,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_3su0JB9i7Y30irD,21,28,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Female,Democrat,NA,6,5,Private_Other_Self,vignette_8,1,0,1,6,4,6,6,7,2,2,2,3,6,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_3su0JB9i7Y30irD,21,28,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Female,Democrat,NA,6,5,Private_Other_Self,vignette_13,1,0,1,6,4,6,6,6,2,2,3,3,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_2UW6zCYzsJWQY2J,22,29,White or Caucasian,3,English,NA,Unemployed and currently looking for work,"$20,000 - $29,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,5,3,Private_Self_Self,vignette_3,1,1,1,5,7,5,5,7,1,1,2,1,3,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2UW6zCYzsJWQY2J,22,29,White or Caucasian,3,English,NA,Unemployed and currently looking for work,"$20,000 - $29,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,5,3,Private_Self_Self,vignette_5,1,1,1,7,7,6,5,6,2,2,1,2,6,5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_2UW6zCYzsJWQY2J,22,29,White or Caucasian,3,English,NA,Unemployed and currently looking for work,"$20,000 - $29,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,5,3,Private_Self_Self,vignette_7,1,1,1,7,7,6,5,7,2,1,2,1,6,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_2UW6zCYzsJWQY2J,22,29,White or Caucasian,3,English,NA,Unemployed and currently looking for work,"$20,000 - $29,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,5,3,Private_Self_Self,vignette_11,1,1,1,5,7,6,5,6,2,3,3,1,4,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_2UW6zCYzsJWQY2J,22,29,White or Caucasian,3,English,NA,Unemployed and currently looking for work,"$20,000 - $29,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,5,3,Private_Self_Self,vignette_16,1,1,1,7,7,7,5,6,2,2,3,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_xawsuzdPQ0xv8s1,23,31,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Bachelor's degree,Female,Democrat,NA,7,7,Public_Self_Other,vignette_5,0,1,0,5,4,6,5,5,3,1,3,1,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_xawsuzdPQ0xv8s1,23,31,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Bachelor's degree,Female,Democrat,NA,7,7,Public_Self_Other,vignette_6,0,1,0,6,4,5,5,5,1,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_xawsuzdPQ0xv8s1,23,31,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Bachelor's degree,Female,Democrat,NA,7,7,Public_Self_Other,vignette_10,0,1,0,7,5,7,7,7,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_xawsuzdPQ0xv8s1,23,31,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Bachelor's degree,Female,Democrat,NA,7,7,Public_Self_Other,vignette_14,0,1,0,6,4,6,6,6,4,2,4,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_xawsuzdPQ0xv8s1,23,31,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Bachelor's degree,Female,Democrat,NA,7,7,Public_Self_Other,vignette_16,0,1,0,5,4,7,6,7,1,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_1PaVV3qI3aySUxU,24,45,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,5,5,Public_Other_Self,vignette_4,0,0,1,4,4,4,4,4,4,4,4,4,6,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1PaVV3qI3aySUxU,24,45,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,5,5,Public_Other_Self,vignette_8,0,0,1,4,4,4,4,4,4,4,4,4,6,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_1PaVV3qI3aySUxU,24,45,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,5,5,Public_Other_Self,vignette_9,0,0,1,4,4,4,4,4,4,4,4,4,6,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_1PaVV3qI3aySUxU,24,45,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,5,5,Public_Other_Self,vignette_13,0,0,1,4,4,4,4,4,4,4,4,4,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_1PaVV3qI3aySUxU,24,45,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,5,5,Public_Other_Self,vignette_14,0,0,1,4,4,4,4,4,4,4,4,4,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_ZkhLCHWZoLjfHHj,25,34,White or Caucasian,1,English,NA,Self-employed,"$100,000 - $149,999",Some College,Female,Republican,NA,2,2,Private_Other_Self,vignette_1,1,0,1,6,6,7,6,6,2,2,2,2,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_ZkhLCHWZoLjfHHj,25,34,White or Caucasian,1,English,NA,Self-employed,"$100,000 - $149,999",Some College,Female,Republican,NA,2,2,Private_Other_Self,vignette_5,1,0,1,7,7,7,7,7,2,2,2,2,5,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_ZkhLCHWZoLjfHHj,25,34,White or Caucasian,1,English,NA,Self-employed,"$100,000 - $149,999",Some College,Female,Republican,NA,2,2,Private_Other_Self,vignette_8,1,0,1,6,6,7,6,6,2,3,3,2,6,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_ZkhLCHWZoLjfHHj,25,34,White or Caucasian,1,English,NA,Self-employed,"$100,000 - $149,999",Some College,Female,Republican,NA,2,2,Private_Other_Self,vignette_10,1,0,1,7,6,7,6,7,2,2,3,2,5,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_ZkhLCHWZoLjfHHj,25,34,White or Caucasian,1,English,NA,Self-employed,"$100,000 - $149,999",Some College,Female,Republican,NA,2,2,Private_Other_Self,vignette_12,1,0,1,7,6,7,7,6,2,1,2,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_2S0ltK6eWsjtYNp,26,39,Native Hawaiian or Other Pacific Islander,1,English,NA,Homemaker,"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,6,Private_Self_Self,vignette_1,1,1,1,3,7,7,5,7,7,5,7,1,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2S0ltK6eWsjtYNp,26,39,Native Hawaiian or Other Pacific Islander,1,English,NA,Homemaker,"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,6,Private_Self_Self,vignette_3,1,1,1,5,7,7,5,7,5,3,5,4,6,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2S0ltK6eWsjtYNp,26,39,Native Hawaiian or Other Pacific Islander,1,English,NA,Homemaker,"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,6,Private_Self_Self,vignette_4,1,1,1,7,7,7,5,7,1,1,1,1,7,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2S0ltK6eWsjtYNp,26,39,Native Hawaiian or Other Pacific Islander,1,English,NA,Homemaker,"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,6,Private_Self_Self,vignette_10,1,1,1,7,7,7,5,6,1,1,1,1,6,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_2S0ltK6eWsjtYNp,26,39,Native Hawaiian or Other Pacific Islander,1,English,NA,Homemaker,"$74,999- $99,999",Bachelor's degree,Male,Democrat,NA,7,6,Private_Self_Self,vignette_11,1,1,1,6,7,7,7,7,2,2,2,6,7,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_CjnrrnNpRYYBzxv,27,22,White or Caucasian,1,English,NA,Student,"$100,000 - $149,999",Some College,Male,Democrat,NA,7,7,Public_Other_Self,vignette_1,0,0,1,6,5,6,5,6,4,6,6,6,6,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_CjnrrnNpRYYBzxv,27,22,White or Caucasian,1,English,NA,Student,"$100,000 - $149,999",Some College,Male,Democrat,NA,7,7,Public_Other_Self,vignette_2,0,0,1,5,4,4,4,5,4,6,6,6,5,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_CjnrrnNpRYYBzxv,27,22,White or Caucasian,1,English,NA,Student,"$100,000 - $149,999",Some College,Male,Democrat,NA,7,7,Public_Other_Self,vignette_14,0,0,1,5,4,5,5,5,5,6,6,6,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_CjnrrnNpRYYBzxv,27,22,White or Caucasian,1,English,NA,Student,"$100,000 - $149,999",Some College,Male,Democrat,NA,7,7,Public_Other_Self,vignette_16,0,0,1,6,5,5,4,6,4,6,6,6,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_CjnrrnNpRYYBzxv,27,22,White or Caucasian,1,English,NA,Student,"$100,000 - $149,999",Some College,Male,Democrat,NA,7,7,Public_Other_Self,vignette_17,0,0,1,6,5,6,4,5,2,3,4,3,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_VL0To5dEnsxXK9z,28,54,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Republican,NA,2,3,Public_Other_Other,vignette_4,0,0,0,6,6,7,6,6,6,4,4,4,5,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_VL0To5dEnsxXK9z,28,54,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Republican,NA,2,3,Public_Other_Other,vignette_5,0,0,0,6,7,4,5,6,6,6,6,6,6,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_VL0To5dEnsxXK9z,28,54,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Republican,NA,2,3,Public_Other_Other,vignette_7,0,0,0,7,7,4,4,4,6,6,7,7,5,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_VL0To5dEnsxXK9z,28,54,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Republican,NA,2,3,Public_Other_Other,vignette_8,0,0,0,6,6,6,4,6,6,5,6,6,6,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_VL0To5dEnsxXK9z,28,54,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Republican,NA,2,3,Public_Other_Other,vignette_14,0,0,0,6,6,6,4,6,6,7,6,7,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_OlKIYHqg3bIlTln,29,33,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Democrat,NA,5,5,Public_Self_Self,vignette_9,0,1,1,5,5,5,4,5,6,7,7,7,6,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_OlKIYHqg3bIlTln,29,33,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Democrat,NA,5,5,Public_Self_Self,vignette_12,0,1,1,5,5,5,4,6,5,6,6,6,6,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_OlKIYHqg3bIlTln,29,33,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Democrat,NA,5,5,Public_Self_Self,vignette_14,0,1,1,5,5,6,4,6,5,6,6,6,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_OlKIYHqg3bIlTln,29,33,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Democrat,NA,5,5,Public_Self_Self,vignette_15,0,1,1,4,4,4,4,4,6,6,6,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_OlKIYHqg3bIlTln,29,33,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Female,Democrat,NA,5,5,Public_Self_Self,vignette_17,0,1,1,7,6,7,6,7,3,3,4,4,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_3samOBNVQiPNfea,30,32,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"Less than $10,000",Bachelor's degree,Male,Democrat,NA,7,7,Public_Self_Other,vignette_8,0,1,0,6,6,5,4,6,4,4,3,4,5,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_3samOBNVQiPNfea,30,32,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"Less than $10,000",Bachelor's degree,Male,Democrat,NA,7,7,Public_Self_Other,vignette_9,0,1,0,5,4,4,4,4,7,7,6,7,5,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_3samOBNVQiPNfea,30,32,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"Less than $10,000",Bachelor's degree,Male,Democrat,NA,7,7,Public_Self_Other,vignette_12,0,1,0,5,4,3,3,3,6,6,6,6,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_3samOBNVQiPNfea,30,32,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"Less than $10,000",Bachelor's degree,Male,Democrat,NA,7,7,Public_Self_Other,vignette_13,0,1,0,6,6,5,2,3,3,3,3,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_3samOBNVQiPNfea,30,32,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"Less than $10,000",Bachelor's degree,Male,Democrat,NA,7,7,Public_Self_Other,vignette_17,0,1,0,7,7,5,5,7,3,4,5,3,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_2TSqRlfa6qX8Xce,31,29,Other,4,English,NA,Self-employed,"Less than $10,000",Bachelor's degree,Female,Independent,NA,6,6,Public_Self_Other,vignette_2,0,1,0,5,5,6,4,6,3,4,4,4,3,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2TSqRlfa6qX8Xce,31,29,Other,4,English,NA,Self-employed,"Less than $10,000",Bachelor's degree,Female,Independent,NA,6,6,Public_Self_Other,vignette_5,0,1,0,6,4,5,6,6,3,4,4,4,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_2TSqRlfa6qX8Xce,31,29,Other,4,English,NA,Self-employed,"Less than $10,000",Bachelor's degree,Female,Independent,NA,6,6,Public_Self_Other,vignette_12,0,1,0,4,5,5,5,6,3,3,3,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_2TSqRlfa6qX8Xce,31,29,Other,4,English,NA,Self-employed,"Less than $10,000",Bachelor's degree,Female,Independent,NA,6,6,Public_Self_Other,vignette_13,0,1,0,6,5,6,5,6,4,4,4,4,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_2TSqRlfa6qX8Xce,31,29,Other,4,English,NA,Self-employed,"Less than $10,000",Bachelor's degree,Female,Independent,NA,6,6,Public_Self_Other,vignette_15,0,1,0,4,4,3,4,6,3,4,3,4,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_1lbYZEwF2gNbkPf,32,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Associate degree,Male,Democrat,NA,6,6,Private_Self_Self,vignette_1,1,1,1,6,7,6,4,4,1,1,1,1,2,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1lbYZEwF2gNbkPf,32,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Associate degree,Male,Democrat,NA,6,6,Private_Self_Self,vignette_7,1,1,1,7,7,7,6,6,1,1,1,1,5,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_1lbYZEwF2gNbkPf,32,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Associate degree,Male,Democrat,NA,6,6,Private_Self_Self,vignette_10,1,1,1,7,7,7,4,7,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_1lbYZEwF2gNbkPf,32,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Associate degree,Male,Democrat,NA,6,6,Private_Self_Self,vignette_13,1,1,1,7,7,7,6,7,1,1,1,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_1lbYZEwF2gNbkPf,32,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Associate degree,Male,Democrat,NA,6,6,Private_Self_Self,vignette_15,1,1,1,7,7,4,4,7,1,1,1,1,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_3NIJOgVmujNwwgY,33,30,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Independent,NA,5,3,Public_Other_Other,vignette_2,0,0,0,3,3,3,4,6,7,5,7,6,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3NIJOgVmujNwwgY,33,30,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Bachelor's degree,Male,Independent,NA,5,3,Public_Other_Other,vignette_9,0,0,0,6,6,6,4,5,5,5,5,6,7,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
